_id,apk_name,package_name,ml_permission,ml_origin,ml_plugin,ml_virus,malicious,undetected,malware
{'$oid': '6080b68132fda25f88a1464c'},at.austrosoft.t4me.MB_Hansafunk.apk,at.austrosoft.t4me.MB_Hansafunk,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.VIBRATE']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a1464d'},at.generalsolutions.contwise.maps.camping_seiser_alm.apk,at.generalsolutions.contwise.maps.camping_seiser_alm,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a1464e'},at.generalsolutions.contwise.maps.camping_saegemuehle.apk,at.generalsolutions.contwise.maps.camping_saegemuehle,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,60,0
{'$oid': '6080b68132fda25f88a1464f'},at.generalsolutions.contwise.maps.camping_soelden.apk,at.generalsolutions.contwise.maps.camping_soelden,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14650'},at.generalsolutions.contwise.maps.camping_toni.apk,at.generalsolutions.contwise.maps.camping_toni,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14651'},at.generalsolutions.contwise.maps.egerthof.apk,at.generalsolutions.contwise.maps.egerthof,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,60,0
{'$oid': '6080b68132fda25f88a14652'},at.austrosoft.t4me.MB_RTC.apk,at.austrosoft.t4me.MB_RTC,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.VIBRATE']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14653'},at.generalsolutions.contwise.maps.emmy_saltria_hotel.apk,at.generalsolutions.contwise.maps.emmy_saltria_hotel,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14654'},at.generalsolutions.contwise.maps.erlebnishotel_sonnalp.apk,at.generalsolutions.contwise.maps.erlebnishotel_sonnalp,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,63,0
{'$oid': '6080b68132fda25f88a14655'},at.generalsolutions.contwise.maps.excelsior.apk,at.generalsolutions.contwise.maps.excelsior,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a14656'},at.generalsolutions.contwise.maps.ferienanlage_reithof.apk,at.generalsolutions.contwise.maps.ferienanlage_reithof,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a14657'},at.generalsolutions.contwise.maps.familienhotel_tyrol.apk,at.generalsolutions.contwise.maps.familienhotel_tyrol,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,63,0
{'$oid': '6080b68132fda25f88a14658'},at.generalsolutions.contwise.maps.ferienhof_aparthotel.apk,at.generalsolutions.contwise.maps.ferienhof_aparthotel,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14659'},at.generalsolutions.contwise.maps.feldmessner.apk,at.generalsolutions.contwise.maps.feldmessner,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1465a'},at.generalsolutions.contwise.maps.gerlosstein_hotel.apk,at.generalsolutions.contwise.maps.gerlosstein_hotel,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a1465b'},at.generalsolutions.contwise.maps.grien_hotel.apk,at.generalsolutions.contwise.maps.grien_hotel,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,64,0
{'$oid': '6080b68132fda25f88a1465c'},at.generalsolutions.contwise.maps.gruener_alpengasthof.apk,at.generalsolutions.contwise.maps.gruener_alpengasthof,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,57,0
{'$oid': '6080b68132fda25f88a1465d'},at.generalsolutions.contwise.maps.gufler.apk,at.generalsolutions.contwise.maps.gufler,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1465e'},at.generalsolutions.contwise.maps.himmelreich_sardis.apk,at.generalsolutions.contwise.maps.himmelreich_sardis,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,60,0
{'$oid': '6080b68132fda25f88a1465f'},at.generalsolutions.contwise.maps.hoppet.apk,at.generalsolutions.contwise.maps.hoppet,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a14660'},at.generalsolutions.contwise.maps.hotel_am_park.apk,at.generalsolutions.contwise.maps.hotel_am_park,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,64,0
{'$oid': '6080b68132fda25f88a14661'},at.generalsolutions.contwise.maps.hotel_alia.apk,at.generalsolutions.contwise.maps.hotel_alia,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14662'},at.generalsolutions.contwise.maps.hotel_alpenheim.apk,at.generalsolutions.contwise.maps.hotel_alpenheim,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,64,0
{'$oid': '6080b68132fda25f88a14663'},at.generalsolutions.contwise.maps.hotel_elisabeth_soelden.apk,at.generalsolutions.contwise.maps.hotel_elisabeth_soelden,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,63,0
{'$oid': '6080b68132fda25f88a14664'},at.generalsolutions.contwise.maps.hotel_elite_seefeld.apk,at.generalsolutions.contwise.maps.hotel_elite_seefeld,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,60,0
{'$oid': '6080b68132fda25f88a14665'},at.generalsolutions.contwise.maps.hotel_central_gerlos.apk,at.generalsolutions.contwise.maps.hotel_central_gerlos,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,64,0
{'$oid': '6080b68132fda25f88a14666'},at.generalsolutions.contwise.maps.hotel_gasthof_zugspitze.apk,at.generalsolutions.contwise.maps.hotel_gasthof_zugspitze,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14667'},at.generalsolutions.contwise.maps.hotel_kristall.apk,at.generalsolutions.contwise.maps.hotel_kristall,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,60,0
{'$oid': '6080b68132fda25f88a14668'},at.generalsolutions.contwise.maps.hotel_interski.apk,at.generalsolutions.contwise.maps.hotel_interski,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14669'},at.generalsolutions.contwise.maps.hotel_lamm.apk,at.generalsolutions.contwise.maps.hotel_lamm,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1466a'},at.generalsolutions.contwise.maps.hotel_panorama.apk,at.generalsolutions.contwise.maps.hotel_panorama,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1466b'},at.generalsolutions.contwise.maps.hotel_maria_theresia.apk,at.generalsolutions.contwise.maps.hotel_maria_theresia,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1466c'},at.generalsolutions.contwise.maps.hotel_paradies.apk,at.generalsolutions.contwise.maps.hotel_paradies,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1466d'},at.generalsolutions.contwise.maps.hotel_roessl.apk,at.generalsolutions.contwise.maps.hotel_roessl,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
{'$oid': '6080b68132fda25f88a1466e'},at.generalsolutions.contwise.maps.hotel_rudolf.apk,at.generalsolutions.contwise.maps.hotel_rudolf,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a1466f'},at.generalsolutions.contwise.maps.hotel_seefelderhof.apk,at.generalsolutions.contwise.maps.hotel_seefelderhof,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14670'},at.generalsolutions.contwise.maps.hotel_watles.apk,at.generalsolutions.contwise.maps.hotel_watles,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14671'},at.generalsolutions.contwise.maps.hotel_tyrol.apk,at.generalsolutions.contwise.maps.hotel_tyrol,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,62,0
{'$oid': '6080b68132fda25f88a14672'},at.generalsolutions.contwise.maps.hotel_zirmerhof.apk,at.generalsolutions.contwise.maps.hotel_zirmerhof,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,63,0
{'$oid': '6080b68132fda25f88a14673'},at.generalsolutions.contwise.maps.marlene_juliane.apk,at.generalsolutions.contwise.maps.marlene_juliane,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA']",['origin~~*'],[],[],0,64,0
{'$oid': '6080b68132fda25f88a14674'},at.generalsolutions.contwise.maps.landhotel_latscherhof.apk,at.generalsolutions.contwise.maps.landhotel_latscherhof,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT']",['origin~~*'],[],[],0,61,0
